2.999792550398419735e+02,4.219792550398412914e+02,1.000000000000000000e+00
2.339486302285892236e+02,2.888951603509639767e+02,1.000000000000000000e+00
4.013403897460232770e+02,5.508631912108766073e+02,1.000000000000000000e+00
3.186815268225704472e+02,4.511825418323198278e+02,1.000000000000000000e+00
8.995613266242727946e+01,2.926026121777881599e+02,1.000000000000000000e+00
4.533384647719723830e+02,5.283444204720341304e+02,1.000000000000000000e+00
-1.662444547671769968e+00,1.518104207938937975e+02,1.000000000000000000e+00
4.872928858839851785e+01,2.640879013316897499e+02,1.000000000000000000e+00
-2.772577252230153277e+00,1.392936334293889900e+02,1.000000000000000000e+00
2.376293621942054699e+02,3.023961950396983411e+02,1.000000000000000000e+00
4.906114168432697511e+02,5.053444204720339030e+02,2.000000000000000000e+00
5.201565120463394578e+02,5.494742028553558839e+02,2.000000000000000000e+00
2.642805533727471357e+02,3.984857467043664201e+02,2.000000000000000000e+00
-2.013428619263855079e+00,1.672789382424974036e+01,2.000000000000000000e+00
3.327754125317146645e+02,4.586656920894191671e+02,2.000000000000000000e+00
2.998729323574273167e+02,2.395833549757619778e+02,2.000000000000000000e+00
1.893896033525796838e+02,2.682069657261665157e+02,2.000000000000000000e+00
5.592729543905819583e+02,5.781392358745002866e+02,2.000000000000000000e+00
2.861512206835538450e+02,4.785653233137057327e+02,2.000000000000000000e+00
4.455475567631427793e+02,4.840134569241282634e+02,2.000000000000000000e+00
-1.177577085642889765e+00,1.817316865617278268e+02,2.000000000000000000e+00
5.287645835525004259e+02,5.185714224397290764e+02,2.000000000000000000e+00
4.705062652317903940e+02,5.822416821971198715e+02,2.000000000000000000e+00
-1.139874732331442875e+00,6.166291458420904803e+01,2.000000000000000000e+00
3.708961333676055574e+02,4.262805533727470220e+02,2.000000000000000000e+00
-9.450826387766824155e+00,2.473112918185351248e+02,2.000000000000000000e+00
4.886056521415169414e+02,5.214742028553561113e+02,2.000000000000000000e+00
1.132160514618398963e+02,1.321075202931038746e+02,2.000000000000000000e+00
-4.146314331955002430e+00,1.259500811155783140e+01,2.000000000000000000e+00
4.355815042297981563e+02,3.908722563446967229e+02,2.000000000000000000e+00
-1.555439149307333846e+00,3.287177995167028257e+02,2.000000000000000000e+00
3.392155573485617310e+02,5.111201497020858255e+02,2.000000000000000000e+00
8.971717243370692074e+01,-1.023942680029229280e+01,3.000000000000000000e+00
1.302519892555995717e+01,5.883376399673599622e+01,3.000000000000000000e+00
1.984714107386279807e+02,1.509548243293317000e+02,3.000000000000000000e+00
4.397496328077664316e+02,5.684022125222315935e+02,3.000000000000000000e+00
3.732714467954030511e+02,4.580797092915662461e+02,3.000000000000000000e+00
2.441208743020559382e+02,2.239010928775700506e+02,3.000000000000000000e+00
4.816969650453653173e+01,4.272750832014912703e+01,3.000000000000000000e+00
2.319540236065902832e+02,2.795061476037420789e+02,3.000000000000000000e+00
1.416247028248575646e+02,1.874827564844297001e+02,3.000000000000000000e+00
1.261330341497146605e+02,3.194018996094379190e+02,3.000000000000000000e+00
4.117966861444021447e+02,4.629873145466891060e+02,4.000000000000000000e+00
1.670934054184968147e+02,2.570041582567445744e+02,4.000000000000000000e+00
4.786750161895849374e+02,4.798888293152877509e+02,4.000000000000000000e+00
2.826901153130664852e+02,4.635775131088270768e+02,4.000000000000000000e+00
2.720275260042366199e+02,2.728299940728696242e+02,4.000000000000000000e+00
4.362054144060815588e+02,4.722866734849984596e+02,4.000000000000000000e+00
3.947316866187915707e+02,6.055226343728730853e+02,4.000000000000000000e+00
3.641496405956851277e+02,4.646554315738670766e+02,4.000000000000000000e+00
1.842623894491486851e+02,1.760622113194045824e+02,4.000000000000000000e+00
4.803374038374066686e+02,4.890004446848538464e+02,4.000000000000000000e+00
3.070938026584270233e+02,2.846259733500553466e+02,5.000000000000000000e+00
6.450834664039429072e+02,6.415021774144897790e+02,5.000000000000000000e+00
1.078111367826514169e+02,3.735672295896448247e+01,5.000000000000000000e+00
5.627833076153337970e+02,5.025380525278238224e+02,5.000000000000000000e+00
4.760801157479572794e+02,5.066004661499208623e+02,5.000000000000000000e+00
4.449732910423981593e+02,4.224933577641150464e+02,5.000000000000000000e+00
3.950715735651183991e+02,4.940743163806116058e+02,5.000000000000000000e+00
2.954318222225493287e+02,1.433767818780052892e+02,5.000000000000000000e+00
5.734014130121615835e+02,4.398565877808777032e+02,5.000000000000000000e+00
-9.443426907846177443e+00,-9.937542452876080290e+00,5.000000000000000000e+00
4.518804434812709019e+02,3.137792551501161711e+02,5.000000000000000000e+00
-1.402474035915008965e+00,2.329534190901038926e+02,5.000000000000000000e+00
1.745819820880020927e+02,1.141554873517619484e+02,5.000000000000000000e+00
2.811811040530387800e+02,1.543987805129162325e+02,5.000000000000000000e+00
4.543396318996730656e+02,4.768076174076134635e+02,5.000000000000000000e+00
9.574720934666721917e+01,1.336458449313116432e+02,5.000000000000000000e+00
1.113264489167512892e+02,2.367591092436776137e+02,5.000000000000000000e+00
4.097932187438387359e+02,4.508527970491944643e+02,5.000000000000000000e+00
4.671949623195072263e+02,5.545405907985439171e+02,5.000000000000000000e+00
3.964131092998356962e+02,3.223273579141944651e+02,5.000000000000000000e+00
3.223184989655433696e+02,5.348012607139349939e+02,5.000000000000000000e+00
2.713062670154999978e+02,2.037685963199321009e+02,5.000000000000000000e+00
3.610374921722314525e+02,3.576833263129967122e+02,5.000000000000000000e+00
-1.323639095219642403e+00,2.534030318052614916e+02,5.000000000000000000e+00
4.318682589027818608e+02,5.331026186909815578e+02,5.000000000000000000e+00
-1.671538444050419514e+00,1.652998327936351757e+02,5.000000000000000000e+00
3.452886672626415816e+02,4.348928166483128734e+02,5.000000000000000000e+00
5.137238299409918909e+02,5.720615123753713078e+02,5.000000000000000000e+00
2.591808983325265672e+02,2.692683127928399927e+02,5.000000000000000000e+00
2.204847954658626463e+02,5.236987372596036749e+01,5.000000000000000000e+00
3.655140141101628046e+02,5.509132950956194463e+02,6.000000000000000000e+00
2.142111218832773147e+02,3.700779305407579614e+02,6.000000000000000000e+00
4.363159388681270912e+02,5.180117411917220807e+02,6.000000000000000000e+00
3.692076396236545293e+02,3.021530702037895253e+02,6.000000000000000000e+00
1.956758391087244888e+02,3.669718525352303686e+02,6.000000000000000000e+00
-1.089402090827071179e+00,9.995670853554376833e+01,6.000000000000000000e+00
3.260149531936992275e+02,3.210446923507922747e+02,6.000000000000000000e+00
-5.204580277716796211e+00,9.277793231579096300e+01,6.000000000000000000e+00
1.711532704158205718e+02,1.490179074457679462e+02,6.000000000000000000e+00
8.607154692608479252e+01,3.559121792897968817e+02,6.000000000000000000e+00
4.841470095073852775e+01,-2.534945441598845051e+00,7.000000000000000000e+00
4.950467060554615841e+02,5.775976374200147347e+02,7.000000000000000000e+00
